epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
55,0.7591071724891663,0.5801898837089539,0.4757142961025238,4.7186360359191895
56,0.7596428394317627,0.5754536390304565,0.22142857313156128,16.181167602539062
57,0.7607142925262451,0.5487018823623657,0.704285740852356,0.794926643371582
58,0.7655357122421265,0.5439386963844299,0.14428570866584778,15.651511192321777
59,0.7601785659790039,0.5822744965553284,0.46142858266830444,3.2561066150665283
60,0.7744643092155457,0.5468207001686096,0.27000001072883606,11.939062118530273
61,0.758571445941925,0.5632409453392029,0.6200000047683716,2.2447824478149414
62,0.7716071605682373,0.5324949622154236,0.7371428608894348,0.6168022751808167
63,0.7339285612106323,0.6416922807693481,0.3157142996788025,1.7945183515548706
64,0.7119643092155457,0.708961009979248,0.6742857098579407,0.9438291788101196
65,0.7578571438789368,0.5766710638999939,0.6957142949104309,0.9165486097335815
66,0.7542856931686401,0.5769743323326111,0.704285740852356,0.7269862294197083
67,0.7494642734527588,0.5856132507324219,0.7442857027053833,0.5873240232467651
68,0.7514285445213318,0.5675578713417053,0.5971428751945496,0.9892497062683105
69,0.7285714149475098,0.6712548136711121,0.5157142877578735,3.217217206954956
70,0.7557142972946167,0.5801286697387695,0.6871428489685059,0.7346709966659546
71,0.7646428346633911,0.5495880842208862,0.7400000095367432,0.6360713243484497
72,0.7705357074737549,0.53593909740448,0.7171428799629211,1.0163871049880981
73,0.6901785731315613,0.7762598395347595,0.4514285624027252,11.641634941101074
74,0.7092857360839844,0.7095125913619995,0.7314285635948181,0.6328012943267822
75,0.7221428751945496,0.6915364861488342,0.14142857491970062,38.44295883178711
76,0.7046428322792053,0.7015973329544067,0.6957142949104309,0.7298892140388489
77,0.7296428680419922,0.6515739560127258,0.4242857098579407,16.676715850830078
78,0.7280356884002686,0.6379331946372986,0.7385714054107666,0.6384503841400146
79,0.7237499952316284,0.6690390110015869,0.4642857015132904,4.509954452514648
80,0.7212499976158142,0.6756806969642639,0.7371428608894348,0.6299974918365479
81,0.7212499976158142,0.6633691191673279,0.5114285945892334,2.4363324642181396
82,0.7116071581840515,0.6732534170150757,0.4985714256763458,4.974256992340088
83,0.7316071391105652,0.6164193749427795,0.6214285492897034,1.1186208724975586
84,0.7339285612106323,0.6237751245498657,0.7228571176528931,0.5929509401321411
85,0.7341071367263794,0.5913243889808655,0.7471428513526917,0.5716037154197693
86,0.7283928394317627,0.626058042049408,0.6814285516738892,0.8091095685958862
87,0.678928554058075,0.7654539942741394,0.6600000262260437,0.9505360722541809
88,0.7183928489685059,0.6607431173324585,0.1428571492433548,2.0407025814056396
89,0.7446428537368774,0.604066789150238,0.6271428465843201,1.0244876146316528
90,0.7537500262260437,0.5905380845069885,0.7628571391105652,0.5849894285202026
91,0.7696428298950195,0.5454289317131042,0.7557142972946167,0.5878852009773254
92,0.7712500095367432,0.5221776366233826,0.758571445941925,0.5687499642372131
93,0.7769643068313599,0.52161705493927,0.7400000095367432,0.633391261100769
94,0.7548214197158813,0.5712724328041077,0.6985714435577393,0.715249240398407
95,0.7703571319580078,0.5382952094078064,0.7071428298950195,0.7604000568389893
96,0.7808928489685059,0.5163202881813049,0.6285714507102966,2.804530620574951
97,0.7760714292526245,0.5080386996269226,0.7657142877578735,0.5561864972114563
98,0.7816071510314941,0.5213360786437988,0.7071428298950195,0.7460952401161194
99,0.7771428823471069,0.5131536722183228,0.7471428513526917,0.5335215330123901
0,0.445892870426178,1.631247878074646,0.1428571492433548,52.98594284057617
1,0.6033928394317627,1.1060560941696167,0.1428571492433548,85.30143737792969
2,0.6580356955528259,0.9688905477523804,0.1428571492433548,109.29248046875
3,0.6916071176528931,0.8819248676300049,0.1428571492433548,107.75151824951172
4,0.7191071510314941,0.8313451409339905,0.1428571492433548,70.33479309082031
5,0.7362499833106995,0.7712274193763733,0.13857142627239227,35.12436294555664
6,0.7475000023841858,0.7497483491897583,0.3942857086658478,2.468310594558716
7,0.7646428346633911,0.6976367831230164,0.7571428418159485,0.8855615258216858
8,0.7735714316368103,0.6823577284812927,0.7971428632736206,0.6417941451072693
9,0.7791071534156799,0.6524520516395569,0.808571457862854,0.5991069078445435
10,0.791607141494751,0.6221875548362732,0.7914285659790039,0.6146000623703003
11,0.8069642782211304,0.584763765335083,0.8028571605682373,0.5905736088752747
12,0.8030357360839844,0.5885441899299622,0.8142856955528259,0.5507561564445496
13,0.8066071271896362,0.5940214395523071,0.8242856860160828,0.5463287830352783
14,0.822857141494751,0.5377581119537354,0.8199999928474426,0.5405263304710388
15,0.8216071724891663,0.5406015515327454,0.831428587436676,0.5253874659538269
16,0.8233928680419922,0.5374380350112915,0.8271428346633911,0.5172274708747864
17,0.8273214101791382,0.5151145458221436,0.8242856860160828,0.5328862071037292
18,0.8323214054107666,0.5215563178062439,0.8385714292526245,0.4605918228626251
19,0.8346428275108337,0.5310794711112976,0.8514285683631897,0.4536828100681305
20,0.8387500047683716,0.5074520111083984,0.8414285778999329,0.451679527759552
21,0.8416071534156799,0.4998297095298767,0.845714271068573,0.4419473707675934
22,0.84375,0.47945424914360046,0.8385714292526245,0.4634993076324463
23,0.8399999737739563,0.4974997937679291,0.8399999737739563,0.44760820269584656
24,0.8489285707473755,0.48003652691841125,0.8471428751945496,0.44014209508895874
25,0.856071412563324,0.4606790542602539,0.8428571224212646,0.4413769543170929
26,0.8516071438789368,0.47619494795799255,0.8485714197158813,0.4572572112083435
27,0.8546428680419922,0.4674772322177887,0.8442857265472412,0.4841271638870239
28,0.8537499904632568,0.4516637325286865,0.845714271068573,0.4478389322757721
29,0.8587499856948853,0.44665035605430603,0.8514285683631897,0.45841512084007263
30,0.8573214411735535,0.44852569699287415,0.8528571724891663,0.43046337366104126
31,0.8573214411735535,0.4486196041107178,0.8600000143051147,0.41232961416244507
32,0.8614285588264465,0.4331682026386261,0.8600000143051147,0.4260878562927246
33,0.8621428608894348,0.439844012260437,0.8671428561210632,0.41309744119644165
34,0.8642857074737549,0.4492785632610321,0.8642857074737549,0.42283979058265686
35,0.860535740852356,0.4291255474090576,0.8600000143051147,0.4056251347064972
36,0.875,0.415350079536438,0.868571400642395,0.406537264585495
37,0.8705357313156128,0.40906450152397156,0.8714285492897034,0.39110827445983887
38,0.8676785826683044,0.42249536514282227,0.8657143115997314,0.3954424262046814
39,0.8673214316368103,0.42768344283103943,0.8799999952316284,0.39334312081336975
40,0.8632143139839172,0.41839250922203064,0.8714285492897034,0.3857063949108124
41,0.871071457862854,0.4326915740966797,0.868571400642395,0.3851434290409088
42,0.875,0.38642027974128723,0.8757143020629883,0.3836555778980255
43,0.871071457862854,0.40581727027893066,0.8671428561210632,0.3889511525630951
44,0.8744642734527588,0.4349132776260376,0.881428599357605,0.37955737113952637
45,0.8776785731315613,0.39479103684425354,0.8842856884002686,0.37470537424087524
46,0.8776785731315613,0.40535324811935425,0.8799999952316284,0.3737093210220337
47,0.8748214244842529,0.42792871594429016,0.8785714507102966,0.36490318179130554
48,0.8816071152687073,0.4202395975589752,0.8842856884002686,0.36884522438049316
49,0.8774999976158142,0.3879193067550659,0.881428599357605,0.3699083626270294
0,0.4637500047683716,1.5584975481033325,0.1428571492433548,40.83909606933594
1,0.6000000238418579,1.12482750415802,0.1428571492433548,89.12753295898438
2,0.6637499928474426,0.9608305096626282,0.1428571492433548,87.0558853149414
3,0.6860714554786682,0.8841437697410583,0.1428571492433548,70.94125366210938
4,0.71875,0.820543646812439,0.1428571492433548,58.911651611328125
5,0.7351785898208618,0.7734789252281189,0.15000000596046448,20.418245315551758
6,0.7510714530944824,0.735456645488739,0.24571429193019867,5.057620525360107
7,0.7721428275108337,0.6913561224937439,0.7799999713897705,0.6649141311645508
8,0.7791071534156799,0.6575083136558533,0.8171428442001343,0.625434398651123
9,0.7873214483261108,0.6429881453514099,0.795714259147644,0.7374171614646912
10,0.8030357360839844,0.5921427011489868,0.8071428537368774,0.5660891532897949
11,0.8042857050895691,0.5846244096755981,0.808571457862854,0.6000722050666809
12,0.8108928799629211,0.580122172832489,0.8285714387893677,0.5383055806159973
13,0.8133928775787354,0.588330090045929,0.8214285969734192,0.5518118143081665
14,0.820892870426178,0.5391231775283813,0.8371428847312927,0.5163729190826416
15,0.8237500190734863,0.5307213068008423,0.8242856860160828,0.5423701405525208
16,0.8233928680419922,0.5307319164276123,0.8242856860160828,0.7672821283340454
17,0.8274999856948853,0.5138262510299683,0.8428571224212646,0.5188401937484741
18,0.8337500095367432,0.5208109021186829,0.8514285683631897,0.48195043206214905
19,0.8348214030265808,0.5079655051231384,0.8371428847312927,0.4948789179325104
20,0.8424999713897705,0.49270009994506836,0.8571428656578064,0.4616531729698181
21,0.8416071534156799,0.4791221022605896,0.8514285683631897,0.46726423501968384
22,0.8441071510314941,0.4698503017425537,0.8428571224212646,0.5484264492988586
23,0.8475000262260437,0.483447402715683,0.8357142806053162,0.805095911026001
24,0.8485714197158813,0.47538164258003235,0.8285714387893677,0.9701904058456421
25,0.8508928418159485,0.4575413763523102,0.8442857265472412,0.7361660599708557
26,0.8539285659790039,0.4740619659423828,0.8157142996788025,1.2849969863891602
27,0.852142870426178,0.468166321516037,0.8357142806053162,0.5945400595664978
28,0.8558928370475769,0.4524680972099304,0.831428587436676,0.9710361957550049
29,0.8537499904632568,0.4669535160064697,0.8557142615318298,0.55119788646698
30,0.8571428656578064,0.4523603618144989,0.8657143115997314,0.4407944083213806
31,0.8571428656578064,0.4424479603767395,0.8628571629524231,0.5011348724365234
32,0.8639285564422607,0.4773782789707184,0.8657143115997314,0.4493892192840576
33,0.8632143139839172,0.4284495413303375,0.8628571629524231,0.4416796863079071
34,0.8573214411735535,0.45360782742500305,0.8628571629524231,0.44633814692497253
35,0.8660714030265808,0.42050376534461975,0.8657143115997314,0.4887225925922394
36,0.8701785802841187,0.4160175025463104,0.868571400642395,0.46540749073028564
37,0.8678571581840515,0.4376465678215027,0.8657143115997314,0.4137692153453827
38,0.8675000071525574,0.4513465166091919,0.8671428561210632,0.4169338643550873
39,0.8703571557998657,0.4095403254032135,0.8700000047683716,0.3969118297100067
40,0.8712499737739563,0.3943489193916321,0.8671428561210632,0.40914058685302734
41,0.8725000023841858,0.436817467212677,0.8785714507102966,0.39891746640205383
42,0.8741071224212646,0.3845527768135071,0.8771428465843201,0.41713157296180725
43,0.8735714554786682,0.42601627111434937,0.8757143020629883,0.399048388004303
44,0.8796428442001343,0.4230121374130249,0.8728571534156799,0.41317281126976013
45,0.878928542137146,0.38998687267303467,0.8828571438789368,0.3868587017059326
46,0.8816071152687073,0.41514644026756287,0.881428599357605,0.3878876566886902
47,0.881428599357605,0.3991909921169281,0.8757143020629883,0.39761579036712646
48,0.8849999904632568,0.3854752779006958,0.8857142925262451,0.362280935049057
49,0.8812500238418579,0.4078958034515381,0.8885714411735535,0.36170923709869385
